OPENET_ID,AWC
ORx_70820,0.19914165156840274
ORx_71708,0.19614405195509568
ORx_243939,0.1645556256282949
ORx_247566,0.18702833076928882
ORx_247695,0.19795335618001983
ORx_247707,0.17677792583488225
ORx_247824,0.18856558671801824
ORx_248201,0.18000000715255737
ORx_248202,0.19700505053651732
ORx_248211,0.1711904080191996
ORx_248212,0.1841732315191134
ORx_248213,0.1889062486588955
ORx_248218,0.1842198919809048
ORx_248219,0.19617268133946916
ORx_248221,0.19282945649799454
ORx_248222,0.20273879383187773
ORx_248229,0.1902419332294695
ORx_248247,0.13418579274595108
ORx_248262,0.18000000715255737
ORx_248273,0.18671661984450813
ORx_248315,0.19302262252450733
ORx_248316,0.1724880351974634
ORx_248318,0.16727651878129837
ORx_248553,0.18024540560011482
ORx_248599,0.17698413151360692
ORx_248746,0.18619785998933477
ORx_248841,0.1591898298489217
ORx_81838,0.18333333513389036
ORx_249928,0.17000000178813934
ORx_253486,0.18713322312829198
ORx_244121,0.17000000178813934
ORx_248056,0.1892045438289642
ORx_85419,0.17735537763469475
ORx_86864,0.19433333327372868
ORx_84793,0.17000000178813934
ORx_35703,0.19532646443630822
ORx_36127,0.16820296056048814
ORx_38215,0.16824624786259434
ORx_38298,0.24177983391893315
ORx_68297,0.19017142752096772
ORx_73882,0.18823917310354943
ORx_55034,0.16997187239878955
ORx_55153,0.1547447502076089
ORx_56047,0.1517241437887323
ORx_56055,0.1058714473055968
ORx_57558,0.10999999940395355
ORx_57575,0.16513633294279473
ORx_58186,0.15000000596046448
ORx_58442,0.1560356359771206
ORx_63793,0.15116557188541388
ORx_65042,0.17578912771427976
ORx_248947,0.299379037406498
ORx_248999,0.17525714354855676
ORx_249001,0.17624113523791018
ORx_249007,0.17000000178813934
ORx_249017,0.18579487028794414
ORx_249019,0.17684931542775398
ORx_249029,0.1899999976158142
ORx_249045,0.19213592109170932
ORx_249077,0.1899999976158142
ORx_249087,0.18542699581499603
ORx_249089,0.17733944979829522
ORx_249091,0.17000000178813934
ORx_249101,0.17000000178813934
ORx_249137,0.18230068259331522
ORx_249139,0.3744036702934756
ORx_249147,0.18537254760078356
ORx_249149,0.3744224911855709
ORx_249151,0.17843243246142923
ORx_249155,0.17786885260558516
ORx_249161,0.1899999976158142
ORx_249167,0.1899999976158142
ORx_249319,0.189104475414575
ORx_249351,0.20455445363970087
ORx_249365,0.17399308652123605
ORx_249367,0.2853555520706707
ORx_249371,0.3627455964196538
ORx_249409,0.18518867786481694
ORx_249706,0.18856887551347773
ORx_249720,0.1756145886381625
ORx_249858,0.17000000178813934
ORx_249859,0.17000000178813934
ORx_249861,0.1712206597199462
ORx_249864,0.17000000178813934
ORx_249888,0.17000000178813934
ORx_249922,0.17826883916699474
ORx_249938,0.1686756777400906
ORx_249939,0.17113585985848528
ORx_249940,0.17000000178813934
ORx_249943,0.16128906610538254
ORx_249945,0.16251908735616213
ORx_249951,0.17152671902689315
ORx_249954,0.18676470965147018
ORx_249963,0.06798076919781476
ORx_249975,0.06726072476592788
ORx_249981,0.1626470619264771
ORx_249987,0.18025640990489566
ORx_249992,0.1668539302291049
ORx_249995,0.17623655620868914
ORx_249998,0.13747619560786659
ORx_250024,0.1958139563022658
ORx_250029,0.16704458839194788
ORx_250034,0.16837270553969333
ORx_250037,0.13700934819807517
ORx_250039,0.17000000178813934
ORx_250040,0.17000000178813934
ORx_250041,0.16720279957447853
ORx_250115,0.1556862719795283
ORx_250120,0.18261110869546734
ORx_250122,0.1594221548776757
ORx_250137,0.06979220637253353
ORx_250141,0.17152777531494698
ORx_250148,0.17000000178813934
ORx_250152,0.18226544545362414
ORx_250153,0.17871999996900556
ORx_250171,0.1899999976158142
ORx_250175,0.17000000178813934
ORx_250200,0.17189409649056478
ORx_250258,0.10776371511980451
ORx_250259,0.10000000149011612
ORx_250265,0.10000000149011612
ORx_250320,0.17000000178813934
ORx_250346,0.16494483165181387
ORx_250352,0.16269841600978185
ORx_250354,0.18041182643760473
ORx_250385,0.18570502602300534
ORx_250404,0.12446115610369463
ORx_250408,0.10000000149011612
ORx_250429,0.10449541403430683
ORx_250572,0.163067482731825
ORx_250597,0.1792417129069143
ORx_250599,0.1737657695740193
ORx_250603,0.10000000149011612
ORx_250607,0.13653680061300597
ORx_250609,0.12823529760627186
ORx_250618,0.17647059349452748
ORx_250697,0.1960578841311324
ORx_250795,0.18720000565052033
ORx_250879,0.1875880757967631
ORx_252950,0.17752475269360118
ORx_253014,0.18347026924829227
ORx_253044,0.1919999986886978
ORx_253046,0.19246636665188147
ORx_253062,0.17300000116229056
ORx_253088,0.18976394616291248
ORx_253092,0.1899999976158142
ORx_253110,0.10708603580767788
ORx_253202,0.17000000178813934
ORx_253204,0.17000000178813934
ORx_253206,0.17243386371425853
ORx_253208,0.18960526085605747
ORx_253210,0.17000000178813934
ORx_253214,0.17000000178813934
ORx_253218,0.17000000178813934
ORx_253220,0.17422788006577314
ORx_253224,0.18866666456063583
ORx_253228,0.1899999976158142
ORx_253230,0.1899999976158142
ORx_253232,0.18119638771424174
ORx_253320,0.1821649477039416
ORx_253570,0.19475196099623687
ORx_253576,0.17000000178813934
ORx_253618,0.1518691644490322
ORx_253636,0.19007272492755548
ORx_253638,0.18807692129860867
ORx_253662,0.18954545225609434
ORx_253766,0.1843283570079661
ORx_253774,0.18158730095814146
ORx_253798,0.1899999976158142
ORx_253928,0.12136363621914029
ORx_253942,0.1788111909494533
ORx_253954,0.17284767966199396
ORx_253962,0.17000000178813934
ORx_253974,0.12385542164126555
ORx_254012,0.09206703779750697
ORx_254100,0.1277974657054189
ORx_254158,0.18842105057678726
ORx_254220,0.20925170345371275
ORx_254234,0.11792452802073282
ORx_254242,0.17798283472337434
ORx_254246,0.18500000379885298
ORx_254248,0.18930232813654022
ORx_254292,0.1447014910961265
ORx_254314,0.1171241826935791
ORx_254378,0.1982843157853566
ORx_254521,0.19314302121651075
ORx_256301,0.19224637563245886
ORx_256345,0.18347931988627952
ORx_128405,0.15665302668893863
ORx_83287,0.16654255312490973
ORx_84938,0.20000000298023224
ORx_46572,0.19442013543531197
ORx_46600,0.20000000298023224
ORx_46634,0.19060241195362015
ORx_46644,0.1965716453485711
ORx_244107,0.12597402572244795
ORx_244108,0.17000000178813934
ORx_244120,0.18030202028735373
ORx_244123,0.1740446689702737
ORx_244124,0.18756172833619295
ORx_244129,0.16578313394124247
ORx_244172,0.18000000715255737
ORx_244175,0.1742073211182908
ORx_244176,0.17986547793240826
ORx_244185,0.17524224062513863
ORx_244186,0.17362069338560104
ORx_244189,0.133286575755041
ORx_244196,0.17963303447863377
ORx_244197,0.17098780719608792
ORx_244201,0.18000000715255737
ORx_244206,0.15061053097248076
ORx_244209,0.18924137764963608
ORx_244210,0.17793104052543637
ORx_244215,0.16969035194002652
ORx_244216,0.14761246261299688
ORx_244221,0.12184615868788501
ORx_244222,0.1739384654393563
ORx_244227,0.16954023168347349
ORx_244326,0.18006802689866958
ORx_244328,0.12746512134407842
ORx_244337,0.17642180618092915
ORx_244341,0.1011981607032811
ORx_244343,0.18000000715255737
ORx_244355,0.17833976923671466
ORx_244356,0.17097765594387856
ORx_244376,0.18899665334352284
ORx_244484,0.12999999523162842
ORx_244492,0.12999999523162842
ORx_244502,0.06015046162065119
ORx_244506,0.15685936007445145
ORx_244520,0.12999999523162842
ORx_244522,0.12999999523162842
ORx_244633,0.11838071987640726
ORx_244636,0.1614375064149499
ORx_244653,0.17871287774921646
ORx_244654,0.17258621007204056
ORx_244659,0.17652510353957365
ORx_244672,0.18740540291811972
ORx_244683,0.13988888813389672
ORx_244693,0.12999999523162842
ORx_244695,0.12999999523162842
ORx_244696,0.13034383478683864
ORx_244718,0.14431694086457864
ORx_244881,0.1899999976158142
ORx_244883,0.17645914104662053
ORx_244899,0.17000000178813934
ORx_244901,0.14977099234593735
ORx_244919,0.12999999523162842
ORx_244921,0.1343902393085201
ORx_244941,0.17819671845826945
ORx_244943,0.18514893359326298
ORx_244958,0.16937587010788266
ORx_244964,0.18254545371640812
ORx_244967,0.16734042708226973
ORx_244976,0.16222973082315278
ORx_245028,0.13477272269400684
ORx_247448,0.18564356612687066
ORx_247515,0.19039999783039097
ORx_247565,0.1851037578156873
ORx_247594,0.18673688631223184
ORx_247677,0.19784753545784628
ORx_247689,0.1909745744098041
ORx_247860,0.18719178111585852
ORx_247870,0.18908163114469878
ORx_248016,0.18669491602202593
ORx_248075,0.2036812903150067
ORx_248197,0.1912112722934132
ORx_248237,0.16849999809637664
ORx_248241,0.18031915578436342
ORx_248304,0.19607407494827558
ORx_248340,0.11359755701031733
ORx_248403,0.17061810320444715
ORx_248693,0.05602528194091124
ORx_248712,0.18451428447450913
ORx_248721,0.18195384876086157
ORx_248739,0.18000000715255737
ORx_248853,0.15562973936881208
ORx_248861,0.17524467466134203
ORx_80205,0.11545634828507902
ORx_80225,0.10999999940395355
ORx_82573,0.16645000252872702
ORx_55134,0.15000000596046448
ORx_56054,0.15480989118605962
ORx_56063,0.16775244789907914
ORx_57571,0.18000000715255737
ORx_57574,0.17902912611810906
ORx_57973,0.19082719230388248
ORx_58913,0.17000000178813934
ORx_62446,0.1641167762007762
ORx_62461,0.16656650521705302
ORx_62465,0.17791203570921837
ORx_63853,0.14441761565500533
ORx_64805,0.17403606964536936
ORx_64809,0.18000000715255737
ORx_65033,0.16333086480240083
ORx_65107,0.19074605713188214
ORx_65127,0.1867567592107498
ORx_65133,0.19935978026864035
ORx_65137,0.19138461695267608
ORx_65143,0.17161998377896145
ORx_65150,0.17903274671224712
ORx_65157,0.20000000298023224
ORx_65163,0.14257264063754468
ORx_65176,0.1799050976969849
ORx_65194,0.18000000715255737
ORx_65201,0.14544994085664734
ORx_65202,0.15094539467095267
ORx_65204,0.13770664168981864
ORx_248933,0.13574098018538375
ORx_248937,0.18528571192707335
ORx_249003,0.376633902000268
ORx_249009,0.18952606406539535
ORx_249095,0.17000000178813934
ORx_249255,0.05943651688028509
ORx_249295,0.14337454182274262
ORx_249403,0.17000000178813934
ORx_249406,0.18122529588904776
ORx_249709,0.19006884970065854
ORx_249712,0.17151515411608145
ORx_249862,0.18037463939327328
ORx_249872,0.17910843362291176
ORx_249875,0.17000000178813934
ORx_249889,0.17760479628682851
ORx_249918,0.18250000223200374
ORx_249941,0.1719323685347746
ORx_249946,0.17000000178813934
ORx_249947,0.17000000178813934
ORx_249948,0.17291666784634196
ORx_249950,0.17077436565716214
ORx_249953,0.17000000178813934
ORx_249971,0.13337159093731274
ORx_249997,0.17000000178813934
ORx_250003,0.18126984070690852
ORx_250009,0.18643724532262518
ORx_250019,0.16230000339448455
ORx_250020,0.19458563543485669
ORx_250025,0.19350125893988
ORx_250030,0.17000000178813934
ORx_250038,0.18572615600641795
ORx_250118,0.17308333087712524
ORx_250124,0.17894813338944135
ORx_250133,0.16690476824130332
ORx_250146,0.1736666676898797
ORx_250176,0.17422535301933825
ORx_250246,0.18252288056354893
ORx_250260,0.10000000149011612
ORx_250263,0.10000000149011612
ORx_250328,0.19115537672166327
ORx_250341,0.16901856896020376
ORx_250351,0.1899999976158142
ORx_250378,0.1738874663401138
ORx_250406,0.18413793424080158
ORx_250407,0.15116504673818942
ORx_250409,0.10177777939372593
ORx_250602,0.10000000149011612
ORx_250604,0.10000000149011612
ORx_250626,0.19017204783296074
ORx_252948,0.17947145858602342
ORx_253212,0.17000000178813934
ORx_253216,0.17000000178813934
ORx_253222,0.1706132092073841
ORx_253558,0.18021978241401715
ORx_253564,0.19349650621831
ORx_253572,0.18357414681421938
ORx_253642,0.18271889314398787
ORx_253668,0.1869747881628886
ORx_253706,0.18303936914665492
ORx_253836,0.17872340639009543
ORx_253946,0.18438356400352637
ORx_254094,0.18917807997906044
ORx_254214,0.15843575551856162
ORx_254244,0.18473684447899194
ORx_128328,0.13201834418631475
ORx_128373,0.11377049176419367
ORx_128392,0.14000000059604645
ORx_83303,0.1899999976158142
ORx_84823,0.18376120039776192
ORx_84966,0.1904081682465514
ORx_84990,0.20000000298023224
ORx_85002,0.20000000298023224
ORx_46607,0.19432306513677233
ORx_46613,0.1919097104170791
ORx_46632,0.20000000298023224
ORx_244113,0.17000000178813934
ORx_244122,0.17000000178813934
ORx_244127,0.17000000178813934
ORx_244169,0.17700680826796966
ORx_244170,0.17640732787975733
ORx_244174,0.17900000711282094
ORx_244180,0.175756307397069
ORx_244181,0.17748092183174977
ORx_244183,0.17277778105603323
ORx_244192,0.1716494872090743
ORx_244195,0.15890625631436708
ORx_244202,0.18939654933738298
ORx_244207,0.17309278684997884
ORx_244212,0.18360515392901047
ORx_244236,0.10306513760510075
ORx_244240,0.17375350520223462
ORx_244329,0.1114814805763739
ORx_244331,0.18516933957841947
ORx_244348,0.17890578218506462
ORx_244450,0.1899999976158142
ORx_244480,0.12999999523162842
ORx_244482,0.12999999523162842
ORx_244534,0.1700583058613035
ORx_244632,0.17000000178813934
ORx_244638,0.17000000178813934
ORx_244647,0.1326877523081105
ORx_244657,0.12802649515354084
ORx_244664,0.17000000178813934
ORx_244669,0.13076432647219127
ORx_244670,0.1776993137557306
ORx_244671,0.1899999976158142
ORx_244673,0.19582370781427458
ORx_244676,0.1899999976158142
ORx_244705,0.14510489093673812
ORx_244713,0.1728124969328443
ORx_244714,0.1899999976158142
ORx_244715,0.17444444144213642
ORx_244905,0.17000000178813934
ORx_244907,0.1727272696567304
ORx_244909,0.183964494417405
ORx_244913,0.1368041192133402
ORx_244917,0.12999999523162842
ORx_244931,0.17066666831572852
ORx_244933,0.1899999976158142
ORx_244937,0.12999999523162842
ORx_244956,0.12999999523162842
ORx_244957,0.1899999976158142
ORx_244959,0.12999999523162842
ORx_244963,0.1899999976158142
ORx_244971,0.13242603393172372
ORx_244978,0.18373493868184376
ORx_245022,0.12999999523162842
ORx_245023,0.12999999523162842
ORx_247232,0.18673352508626898
ORx_247371,0.1844000029563904
ORx_247372,0.18102041434268565
ORx_247402,0.18870786401662934
ORx_247639,0.18360580967253998
ORx_247871,0.1806383044161695
ORx_248033,0.18873333215713503
ORx_248434,0.19058036035858095
ORx_248812,0.19529262132013722
ORx_67335,0.176743392177555
ORx_70824,0.20000000298023224
ORx_73822,0.19627144298253
ORx_80206,0.11810344719681248
ORx_82195,0.10999999940395355
ORx_48582,0.13612025001646783
ORx_51732,0.19467584423789194
ORx_51733,0.1518690137627026
ORx_55317,0.1741822629172788
ORx_55321,0.1899999976158142
ORx_56042,0.15201639496400712
ORx_56045,0.1583984429598786
ORx_56046,0.15456522307966067
ORx_56053,0.17697368856323395
ORx_56322,0.172752479851836
ORx_57568,0.17903816243944565
ORx_57569,0.17550030795280105
ORx_57570,0.18156761338416746
ORx_57572,0.17159806440875258
ORx_57573,0.16802164053161509
ORx_58397,0.1649951513072568
ORx_58420,0.12999999523162842
ORx_58802,0.25932896210402007
ORx_58911,0.13105783445967567
ORx_58912,0.13171281005901747
ORx_62445,0.15898556430547248
ORx_62450,0.13904571709074645
ORx_62451,0.1640249472576069
ORx_62452,0.19625257501766447
ORx_62457,0.19408243270496586
ORx_62458,0.19730827468282508
ORx_62460,0.1489972920437169
ORx_62462,0.1572194514735024
ORx_62463,0.17429526254231803
ORx_62464,0.15091777185318306
ORx_62467,0.19637237488686504
ORx_62468,0.1954580201536543
ORx_62469,0.19412969485077836
ORx_63574,0.1605725095218276
ORx_63643,0.15876093428614538
ORx_63726,0.19158218102878974
ORx_63789,0.12116418070609297
ORx_63792,0.1233352450040145
ORx_64743,0.1732565819677946
ORx_64835,0.16681114964809948
ORx_65017,0.20000000298023224
ORx_65041,0.18478677489894485
ORx_65045,0.16680156878536945
ORx_65046,0.1805283345145161
ORx_65116,0.1951549451840328
ORx_65117,0.19967450567977557
ORx_65118,0.19596349953474101
ORx_65120,0.1906347896092707
ORx_65121,0.19226451591789173
ORx_65122,0.17256673963448516
ORx_65123,0.17450980759024912
ORx_65124,0.17850247065707314
ORx_65125,0.18866352192626512
ORx_65126,0.18486284630888716
ORx_65128,0.19075252774341336
ORx_65129,0.1698518536341043
ORx_65136,0.19416965554905624
ORx_65138,0.1640071069067066
ORx_65139,0.16592398823984136
ORx_65147,0.17403336159935764
ORx_65148,0.18532969562211074
ORx_65152,0.17930783095337197
ORx_65153,0.1777518222012939
ORx_65154,0.17863914050446766
ORx_65156,0.18193023555797605
ORx_65158,0.19377037029615993
ORx_65159,0.19605176493788076
ORx_65160,0.16200376198199593
ORx_65162,0.17018793186423176
ORx_65164,0.13035807275228387
ORx_65165,0.17712160789744874
ORx_65166,0.1782550402485684
ORx_65168,0.17768757129499624
ORx_65174,0.1483837112138212
ORx_65179,0.15023930413647707
ORx_65191,0.17903283402518338
ORx_65192,0.17826690806750692
ORx_65193,0.17997924948703709
ORx_65197,0.15696838257923235
ORx_65198,0.15383299395164557
ORx_65200,0.13544480258245561
ORx_65203,0.14458339243146742
ORx_65206,0.17981012846158526
ORx_65210,0.1831153226676094
ORx_65917,0.19577236001084491
ORx_66084,0.1851032453762219
ORx_66201,0.18544291439429517
ORx_248935,0.22686747030680438
ORx_248955,0.11703783590245892
ORx_249764,0.16854435779322352
ORx_250414,0.17631185108396424
ORx_250416,0.18602410228137511
ORx_253690,0.18967741703794846
ORx_126941,0.168999179382585
ORx_128366,0.16112076488528218
ORx_128368,0.13235222809780636
ORx_128371,0.15942482963145152
ORx_128372,0.14508724602676876
ORx_128401,0.12999999523162842
ORx_128402,0.12999999523162842
ORx_128403,0.13295744362663714
ORx_128404,0.15741772280715188
ORx_128438,0.1389891362205185
ORx_84824,0.18030030005150016
ORx_84826,0.20126168401998892
ORx_84827,0.20000000298023224
ORx_84828,0.19093716538359057
ORx_84929,0.20000000298023224
ORx_84932,0.20534906375900486
ORx_84933,0.20000000298023224
ORx_84934,0.20000000298023224
ORx_84994,0.20000000298023224
ORx_84999,0.20000000298023224
ORx_46615,0.19752538897974142
ORx_46623,0.18151881980649648
ORx_46624,0.19034791164911108
ORx_46625,0.19370362301663008
ORx_46645,0.20006108204611364
ORx_46788,0.10031209505309674
ORx_46790,0.10195869528536478
ORx_46791,0.1314225093625385
ORx_46792,0.14757768237124394
ORx_46793,0.12699551155347993
ORx_46979,0.18445254138963207
ORx_244510,0.07834951232359248
ORx_244518,0.12931349641671172
ORx_244536,0.1753669700525496
ORx_244694,0.12999999523162842
ORx_244700,0.12999999523162842
ORx_245025,0.05999999865889549
ORx_247496,0.18904510690373988
ORx_247724,0.12999999523162842
ORx_247745,0.12999999523162842
ORx_67297,0.16047388391652656
ORx_67333,0.19254035310601067
ORx_67336,0.18124160381349072
ORx_67338,0.18856620447111985
ORx_67341,0.1989076495200189
ORx_67343,0.16855122616927995
ORx_67344,0.17252738352020747
ORx_67345,0.15160531642822592
ORx_67346,0.14029364088522864
ORx_67347,0.1442067467701771
ORx_67348,0.17412943382423823
ORx_67349,0.19023132512404714
ORx_67351,0.1821686422965914
ORx_73817,0.19983505284140915
ORx_73825,0.19810193517819863
ORx_73917,0.1999617376820925
ORx_82434,0.1599999964237213
ORx_82454,0.1599999964237213
ORx_52435,0.11999999731779099
ORx_55053,0.17000000178813934
ORx_58404,0.17000000178813934
ORx_58417,0.12999999523162842
ORx_62385,0.19936518103083684
ORx_62453,0.1953853513300843
ORx_62455,0.18766553006667486
ORx_64803,0.1696358334537097
ORx_64804,0.1558770609962315
ORx_65036,0.1944387701231318
ORx_65037,0.1832650096358876
ORx_65049,0.17303865522415812
ORx_65101,0.18000000715255737
ORx_65130,0.17285410375188684
ORx_65131,0.1740073812973942
ORx_65144,0.16716060347147718
ORx_65145,0.19073326996871887
ORx_65146,0.18020378676419815
ORx_65161,0.19004652580013656
ORx_65167,0.1715072152030265
ORx_65172,0.18000000715255737
ORx_65175,0.17685504850805114
ORx_65205,0.19643990503188827
ORx_248957,0.07331521588418147
ORx_128367,0.1488861968745331
ORx_84930,0.18643725277320577
ORx_244526,0.14929901482602673
ORx_67342,0.16853474674358107
ORx_55054,0.1700486636147302
ORx_46753,0.10999999940395355
ORx_243923,0.18750152531886258
ORx_244604,0.18864077459839948
ORx_244706,0.1496751700273707
ORx_248997,0.17000000178813934
ORx_249689,0.17770235005075563
ORx_249770,0.1733766244603442
ORx_249878,0.18696369461887347
ORx_249925,0.18317865827520596
ORx_249978,0.17338461646666892
ORx_250053,0.10966777722304842
ORx_250363,0.17282555612943684
ORx_250366,0.16043165879998558
ORx_252928,0.18845528249091248
ORx_253074,0.17348314712891422
ORx_253436,0.14419282469981987
ORx_253606,0.14409867340462032
ORx_253608,0.13348968268335423
ORx_253834,0.19797753098975407
ORx_253936,0.15187050466486018
ORx_253944,0.17234375188127157
ORx_254110,0.17423976363058677
ORx_254122,0.1913650777131792
ORx_254284,0.1314975847992536
ORx_254306,0.19504464564046686
ORx_254462,0.19471291880430786
ORx_244126,0.18781249970197675
ORx_244667,0.17000000178813934
ORx_248261,0.18000000715255737
ORx_250004,0.1899999976158142
ORx_250096,0.17436019045199264
ORx_250103,0.17000000178813934
ORx_250105,0.16110854602782337
ORx_250109,0.16561644024228397
ORx_250334,0.18155125221056953
ORx_253492,0.1457241387202822
ORx_253566,0.17000000178813934
ORx_253782,0.1848421076410695
ORx_253784,0.17098039398395937
ORx_253922,0.1547597265830029
ORx_254496,0.19578313576169762
ORx_254504,0.1670243916715064
ORx_254508,0.16659827229464289
ORx_243962,0.25728777570815814
ORx_244140,0.17000000178813934
ORx_244161,0.17000000178813934
ORx_244182,0.18000000715255737
ORx_244193,0.17600000500679017
ORx_244257,0.13325243052637692
ORx_244301,0.1539530384038992
ORx_244323,0.15703226255793726
ORx_244360,0.17000000178813934
ORx_248393,0.17115702634015362
ORx_55128,0.15000000596046448
ORx_249668,0.17859999999403953
ORx_249688,0.1731746043004687
ORx_249934,0.17860125686530032
ORx_250095,0.18433962143817037
ORx_250431,0.17523076748236632
ORx_250433,0.10000000149011612
ORx_254230,0.20000000298023224
ORx_254296,0.10764976889581725
ORx_254318,0.18892045708542524
ORx_254336,0.156923078191586
ORx_254436,0.1734491989295432
ORx_244316,0.18241803763342682
ORx_244358,0.17000000178813934
ORx_244690,0.17619512390072756
ORx_248911,0.1836809852371918
ORx_249321,0.18986110875589982
ORx_249666,0.12532676896455572
ORx_249667,0.16624230186185307
ORx_249669,0.17958801476919695
ORx_249675,0.17580645007471887
ORx_249685,0.17777448087842243
ORx_249696,0.1477303101975864
ORx_249704,0.18368058438399615
ORx_249705,0.17621761707135436
ORx_249707,0.18480263415135836
ORx_249723,0.17272280056402292
ORx_249726,0.17420578021757868
ORx_249727,0.1718797006441238
ORx_249731,0.18602901023026497
ORx_249735,0.18548117010663245
ORx_249746,0.18625719609336067
ORx_249757,0.17602803791377028
ORx_249758,0.17000000178813934
ORx_249777,0.1723668651996985
ORx_249871,0.17671664206609916
ORx_249873,0.1719718323626988
ORx_249876,0.17569948671086463
ORx_249879,0.17086642824570625
ORx_249881,0.17490421897835198
ORx_249883,0.17536585432727161
ORx_249884,0.17578488861232308
ORx_249893,0.15722467405680518
ORx_249907,0.1771698116131549
ORx_249908,0.1758990949947498
ORx_249909,0.1809978763515529
ORx_249923,0.16988899348567307
ORx_249926,0.17000000178813934
ORx_249929,0.17000000178813934
ORx_249932,0.19876543515258366
ORx_249942,0.17000000178813934
ORx_249949,0.17000000178813934
ORx_249959,0.19270697947158363
ORx_249961,0.19818615952511107
ORx_249965,0.17401459949077483
ORx_249973,0.18120567320931888
ORx_249976,0.08154333984562005
ORx_249980,0.17084210687562038
ORx_250000,0.18325327915916276
ORx_250005,0.1697663569074368
ORx_250007,0.1846405216097053
ORx_250010,0.18573684378674155
ORx_250015,0.1391443837693031
ORx_250017,0.18597417985889275
ORx_250026,0.17068376283869785
ORx_250036,0.1668356708088121
ORx_250046,0.18754385777732785
ORx_250047,0.18136646357937627
ORx_250048,0.1896551701657731
ORx_250050,0.1784012539539965
ORx_250052,0.1732352952308515
ORx_250057,0.17905206932563175
ORx_250066,0.1766758624644115
ORx_250071,0.17480315039242347
ORx_250076,0.17035842465243461
ORx_250078,0.17835897440329576
ORx_250079,0.17999999970197678
ORx_250080,0.17282844014707635
ORx_250083,0.1252066089102059
ORx_250090,0.18206722616147591
ORx_250093,0.17000000178813934
ORx_250094,0.17993788791369209
ORx_250097,0.18450980268272701
ORx_250104,0.17542553257117882
ORx_250117,0.17050203733560673
ORx_250123,0.15946355281702587
ORx_250129,0.16858958293893284
ORx_250134,0.1782320872372788
ORx_250135,0.17436882634325163
ORx_250139,0.16374407775735406
ORx_250144,0.12614034874397412
ORx_250154,0.18697585593412003
ORx_250155,0.17437500087544322
ORx_250157,0.17982608669477962
ORx_250158,0.1721943586971319
ORx_250159,0.17124031160690992
ORx_250161,0.18400943282780782
ORx_250162,0.1672532212452827
ORx_250163,0.17866468840784416
ORx_250167,0.1815957440499296
ORx_250168,0.17420118434365686
ORx_250172,0.17028257629747856
ORx_250174,0.1726395951461066
ORx_250339,0.1778622257979989
ORx_250355,0.17617647297242106
ORx_250402,0.10317289545905595
ORx_250426,0.10000000149011612
ORx_250427,0.10000000149011612
ORx_250428,0.10000000149011612
ORx_250430,0.10000000149011612
ORx_250432,0.1350613496740537
ORx_250475,0.19364630768488186
ORx_250577,0.1613698601722717
ORx_250594,0.1842830938232296
ORx_250623,0.19309795160771503
ORx_250763,0.19994690560661588
ORx_252898,0.21981884209790095
