HUC8_all,Date,ACRES FTR GEOM,ET VOLUME,EFF VOLUME,CU VOLUME,AW VOLUME,ET RATE,EFF RATE,CU RATE,AW RATE
Alsea (17100205),1988-02-01,22.64098482824663,0.190362551536355,0.190362551536355,0.0,0.0,0.008407874170688057,0.008407874170688057,0.0,0.0
Alsea (17100205),1988-03-01,22.64098482824663,3.3684974030768706,3.3684974030768706,0.0,0.0,0.1487787491856084,0.1487787491856084,0.0,0.0
Alsea (17100205),1988-04-01,22.64098482824663,4.398147201295285,4.398147201295285,0.0,0.0,0.19425600231877757,0.19425600231877757,0.0,0.0
Alsea (17100205),1988-05-01,22.64098482824663,7.312941311917244,7.312941311917244,0.0,0.0,0.32299572511500046,0.32299572511500046,0.0,0.0
Alsea (17100205),1988-06-01,22.64098482824663,8.98627888754349,8.98627888754349,0.0,0.0,0.3969031804805731,0.3969031804805731,0.0,0.0
Alsea (17100205),1988-07-01,22.64098482824663,9.237997306686024,9.237997306686024,0.0,0.0,0.4080210015935705,0.4080210015935705,0.0,0.0
Alsea (17100205),1988-08-01,22.64098482824663,5.072529174711097,1.083457960436399,3.9890712142746985,7.978142428549397,0.2240418962863607,0.04785383536341093,0.17618806092294975,0.3523761218458995
Alsea (17100205),1988-09-01,22.64098482824663,4.344581605690533,2.8821202230752165,1.4624613826153166,2.924922765230633,0.1918901336955221,0.12729659265879267,0.0645935410367294,0.1291870820734588
Alsea (17100205),1988-10-01,22.64098482824663,2.2177478523334893,0.7279581855634888,1.4897896667700001,2.9795793335400003,0.0979527997195004,0.03215223149901574,0.06580056822048465,0.1316011364409693
Alsea (17100205),1988-11-01,22.64098482824663,0.7820855384062007,0.7820855384062007,0.0,0.0,0.03454291164183281,0.03454291164183281,0.0,0.0
Alsea (17100205),1988-12-01,22.64098482824663,0.4993665443181962,0.4993665443181962,0.0,0.0,0.022055866743711267,0.022055866743711267,0.0,0.0
Alsea (17100205),1989-01-01,22.64098482824663,0.5797857950500069,0.5797857950500069,0.0,0.0,0.02560779928294784,0.02560779928294784,0.0,0.0
Alsea (17100205),1989-02-01,22.64098482824663,1.0879005585423736,1.0879005585423736,0.0,0.0,0.0480500546595094,0.0480500546595094,0.0,0.0
Alsea (17100205),1989-03-01,22.64098482824663,1.7711471654391584,1.7711471654391584,0.0,0.0,0.07822747901096139,0.07822747901096139,0.0,0.0
Alsea (17100205),1989-04-01,22.64098482824663,5.606753781644179,5.606753781644179,0.0,0.0,0.24763736313489587,0.24763736313489587,0.0,0.0
Alsea (17100205),1989-05-01,22.64098482824663,8.903144430025005,8.903144430025005,0.0,0.0,0.39323132352959955,0.39323132352959955,0.0,0.0
Alsea (17100205),1989-06-01,22.64098482824663,7.944243313713391,5.504699385304598,2.4395439284087943,4.879087856817589,0.3508788762493337,0.24312985619057517,0.10774902005875855,0.2154980401175171
Alsea (17100205),1989-07-01,22.64098482824663,8.422267929461324,0.4159761098363055,8.00629181962502,16.01258363925004,0.3719921193071867,0.01837270388156166,0.3536194154256251,0.7072388308512502
Alsea (17100205),1989-08-01,22.64098482824663,7.199402691002909,3.3872340675718506,3.8121686234310586,7.624337246862117,0.31798098649936013,0.1496063043753281,0.16837468212403203,0.33674936424806406
Alsea (17100205),1989-09-01,22.64098482824663,5.1859745342075065,1.181075007475309,4.004899526732197,8.009799053464395,0.22905251576060176,0.052165354839238856,0.1768871609213629,0.3537743218427258
Alsea (17100205),1989-10-01,22.64098482824663,2.954488756185391,2.954488756185391,0.0,0.0,0.13049294359755081,0.13049294359755081,0.0,0.0
Alsea (17100205),1990-11-01,22.64098482824663,0.33982696252752076,0.33982696252752076,0.0,0.0,0.01500937194673425,0.01500937194673425,0.0,0.0
Alsea (17100205),1990-12-01,22.64098482824663,0.3123773517322953,0.3123773517322953,0.0,0.0,0.013796986045526472,0.013796986045526472,0.0,0.0
Alsea (17100205),1991-01-01,22.64098482824663,0.3983995056647771,0.3983995056647771,0.0,0.0,0.01759638587663106,0.01759638587663106,0.0,0.0
Alsea (17100205),1991-02-01,22.64098482824663,0.8216278441859033,0.8216278441859033,0.0,0.0,0.036289403946812855,0.036289403946812855,0.0,0.0
Alsea (17100205),1991-03-01,22.64098482824663,2.2102406598566953,2.2102406598566953,0.0,0.0,0.09762122436914603,0.09762122436914603,0.0,0.0
Alsea (17100205),1991-04-01,22.64098482824663,1.780580584161024,1.780580584161024,0.0,0.0,0.07864413132504697,0.07864413132504697,0.0,0.0
Alsea (17100205),1991-05-01,22.64098482824663,6.106477312350772,6.106477312350772,0.0,0.0,0.26970899714275687,0.26970899714275687,0.0,0.0
Alsea (17100205),1991-06-01,22.64098482824663,7.463642462661481,7.463642462661481,0.0,0.0,0.32965184682911525,0.32965184682911525,0.0,0.0
Alsea (17100205),1991-07-01,22.64098482824663,9.74457294840795,9.74457294840795,0.0,0.0,0.4303952775168478,0.4303952775168478,0.0,0.0
Alsea (17100205),1991-08-01,22.64098482824663,6.3134223426242855,6.3134223426242855,0.0,0.0,0.27884928109433355,0.27884928109433355,0.0,0.0
Alsea (17100205),1991-09-01,22.64098482824663,4.643004123871311,2.922033158826792,1.7209709650445184,3.441941930089037,0.2050707669782435,0.1290594548334884,0.07601131214475507,0.15202262428951013
Alsea (17100205),1991-10-01,22.64098482824663,2.961867315545142,2.961867315545142,0.0,0.0,0.13081883752026327,0.13081883752026327,0.0,0.0
Alsea (17100205),1991-11-01,22.64098482824663,0.4571161066544037,0.4571161066544037,0.0,0.0,0.020189762509098586,0.020189762509098586,0.0,0.0
Alsea (17100205),1991-12-01,22.64098482824663,0.3216710419473012,0.3216710419473012,0.0,0.0,0.014207466874231908,0.014207466874231908,0.0,0.0
Alsea (17100205),1992-01-01,22.64098482824663,0.8606043522862801,0.8606043522862801,0.0,0.0,0.03801090627526944,0.03801090627526944,0.0,0.0
Alsea (17100205),1992-02-01,22.64098482824663,1.1354622333977118,1.1354622333977118,0.0,0.0,0.05015074397210506,0.05015074397210506,0.0,0.0
Alsea (17100205),1992-03-01,22.64098482824663,4.893402915939376,4.893402915939376,0.0,0.0,0.21613030321165286,0.21613030321165286,0.0,0.0
Alsea (17100205),1992-04-01,22.64098482824663,5.648245802146609,5.648245802146609,0.0,0.0,0.24946996983540765,0.24946996983540765,0.0,0.0
Alsea (17100205),1992-05-01,22.64098482824663,10.055321898209915,8.823569140532069,1.2317527576778469,2.4635055153556937,0.4441203408106617,0.3897166668087638,0.05440367400189794,0.10880734800379588
Alsea (17100205),1992-06-01,22.64098482824663,7.458193246866153,0.9359462426989427,6.522247004167211,13.044494008334421,0.3294111675549289,0.04133858353772964,0.28807258401719926,0.5761451680343985
Alsea (17100205),1992-07-01,22.64098482824663,6.421796007984001,1.1885031671534194,5.233292840830581,10.466585681661162,0.28363589555398855,0.05249343949343832,0.23114245606055023,0.46228491212110046
Alsea (17100205),1992-08-01,22.64098482824663,4.840603208542712,0.7873833589720665,4.053219849570645,8.10643969914129,0.2137982621013743,0.03477690413845144,0.17902135796292284,0.3580427159258457
Alsea (17100205),1992-09-01,22.64098482824663,3.255419372829184,2.986114170847014,0.2693052019821697,0.5386104039643393,0.143784353795766,0.13188976510958006,0.01189458868618593,0.02378917737237186
Alsea (17100205),1992-10-01,22.64098482824663,2.6893664899944825,2.6893664899944825,0.0,0.0,0.1187831055228331,0.1187831055228331,0.0,0.0
Alsea (17100205),1992-11-01,22.64098482824663,0.6350187875282596,0.6350187875282596,0.0,0.0,0.028047312974478808,0.028047312974478808,0.0,0.0
Alsea (17100205),1992-12-01,22.64098482824663,0.3783295508397446,0.3783295508397446,0.0,0.0,0.01670994233288585,0.01670994233288585,0.0,0.0
Alsea (17100205),1993-01-01,22.64098482824663,1.331007307742135,1.331007307742135,0.0,0.0,0.05878751820378351,0.05878751820378351,0.0,0.0
Alsea (17100205),1993-02-01,22.64098482824663,1.3076815107949677,1.3076815107949677,0.0,0.0,0.05775727163438224,0.05775727163438224,0.0,0.0
Alsea (17100205),1993-03-01,22.64098482824663,2.968709840877196,2.968709840877196,0.0,0.0,0.13112105605819177,0.13112105605819177,0.0,0.0
Alsea (17100205),1993-04-01,22.64098482824663,5.122736297330487,5.122736297330487,0.0,0.0,0.22625942891580497,0.22625942891580497,0.0,0.0
Alsea (17100205),1993-05-01,22.64098482824663,9.023908226609372,9.023908226609372,0.0,0.0,0.3985651814646883,0.3985651814646883,0.0,0.0
Alsea (17100205),1993-06-01,22.64098482824663,5.035912350896097,5.035912350896097,0.0,0.0,0.22242461576200304,0.22242461576200304,0.0,0.0
Alsea (17100205),1993-07-01,22.64098482824663,7.957931846717029,7.957931846717029,0.0,0.0,0.35148346713208367,0.35148346713208367,0.0,0.0
Alsea (17100205),1993-08-01,22.64098482824663,7.8337617723547766,7.7704734067834105,0.06328836557136563,0.12657673114273127,0.3459991617759253,0.3432038608624947,0.002795300913430577,0.005590601826861154
Alsea (17100205),1993-09-01,22.64098482824663,4.700688651020823,0.0,4.700688651020823,9.401377302041645,0.20761855929324674,0.0,0.20761855929324674,0.4152371185864935
Alsea (17100205),1993-10-01,22.64098482824663,2.8038021006684817,2.7796973887529925,0.0241047119154889,0.0482094238309778,0.12383746210414358,0.12277281265985719,0.0010646494442863696,0.002129298888572739
Alsea (17100205),1994-11-01,22.64098482824663,0.7527004970881397,0.7527004970881397,0.0,0.0,0.033245042245206545,0.033245042245206545,0.0,0.0
Alsea (17100205),1994-12-01,22.64098482824663,0.6459344627795723,0.6459344627795723,0.0,0.0,0.028529433135510606,0.028529433135510606,0.0,0.0
Alsea (17100205),1995-01-01,22.64098482824663,0.8267739120635227,0.8267739120635227,0.0,0.0,0.03651669387773491,0.03651669387773491,0.0,0.0
Alsea (17100205),1995-02-01,22.64098482824663,0.3604462813652066,0.3604462813652066,0.0,0.0,0.01592007962990718,0.01592007962990718,0.0,0.0
Alsea (17100205),1995-03-01,22.64098482824663,2.630934789486595,2.630934789486595,0.0,0.0,0.11620231228653408,0.11620231228653408,0.0,0.0
Alsea (17100205),1995-04-01,22.64098482824663,4.2133234090652,4.2133234090652,0.0,0.0,0.18609276235231195,0.18609276235231195,0.0,0.0
Alsea (17100205),1995-05-01,22.64098482824663,9.825093994915775,9.825093994915775,0.0,0.0,0.4339517061403664,0.4339517061403664,0.0,0.0
Alsea (17100205),1995-06-01,22.64098482824663,9.320514021525693,9.320514021525693,0.0,0.0,0.4116655742773842,0.4116655742773842,0.0,0.0
Alsea (17100205),1995-07-01,22.64098482824663,8.852159492784885,6.81676897907084,2.0353905137140447,4.070781027428089,0.3909794366250815,0.3010809393134842,0.08989849731159728,0.17979699462319457
Alsea (17100205),1995-08-01,22.64098482824663,5.938803639350917,1.2479283228681557,4.690875316482761,9.381750632965522,0.26230323832652963,0.05511811135137791,0.20718512697515168,0.41437025395030336
Alsea (17100205),1995-09-01,22.64098482824663,5.005573525719786,5.005573525719786,0.0,0.0,0.22108461993556439,0.22108461993556439,0.0,0.0
Alsea (17100205),1995-10-01,22.64098482824663,1.903577532915405,1.903577532915405,0.0,0.0,0.08407662243298374,0.08407662243298374,0.0,0.0
Alsea (17100205),1995-11-01,22.64098482824663,0.9392232340412483,0.9392232340412483,0.0,0.0,0.0414833206755867,0.0414833206755867,0.0,0.0
Alsea (17100205),1995-12-01,22.64098482824663,0.2677784814789952,0.2677784814789952,0.0,0.0,0.01182715696823037,0.01182715696823037,0.0,0.0
Alsea (17100205),1996-01-01,22.64098482824663,0.5915388292614787,0.5915388292614787,0.0,0.0,0.026126903654980667,0.026126903654980667,0.0,0.0
Alsea (17100205),1996-02-01,22.64098482824663,1.2917966056465304,1.2917966056465304,0.0,0.0,0.05705567206753745,0.05705567206753745,0.0,0.0
Alsea (17100205),1996-03-01,22.64098482824663,2.8116899935083968,2.8116899935083968,0.0,0.0,0.12418585211013282,0.12418585211013282,0.0,0.0
Alsea (17100205),1996-04-01,22.64098482824663,4.457307773907234,4.457307773907234,0.0,0.0,0.19686898815224455,0.19686898815224455,0.0,0.0
Alsea (17100205),1996-05-01,22.64098482824663,6.44711235103082,6.44711235103082,0.0,0.0,0.2847540599465213,0.2847540599465213,0.0,0.0
Alsea (17100205),1996-06-01,22.64098482824663,7.986762309381475,7.986762309381475,0.0,0.0,0.35275684207063657,0.35275684207063657,0.0,0.0
Alsea (17100205),1996-07-01,22.64098482824663,8.452641836997374,8.452641836997374,0.0,0.0,0.373333664640416,0.373333664640416,0.0,0.0
Alsea (17100205),1996-08-01,22.64098482824663,6.7256248124098885,3.9774864721792578,2.7481383402306303,5.496276680461261,0.29705531201182894,0.17567638962493326,0.12137892238689568,0.24275784477379136
Alsea (17100205),1996-09-01,22.64098482824663,4.544274023472458,4.182045488824196,0.3622285346482622,0.7244570692965244,0.20071008650662028,0.18471128886614174,0.015998797640478523,0.031997595280957046
Alsea (17100205),1996-10-01,22.64098482824663,2.1265497225566876,2.1265497225566876,0.0,0.0,0.09392478899167093,0.09392478899167093,0.0,0.0
Alsea (17100205),1996-11-01,8.652282998731156,0.2829791260519496,0.2829791260519496,0.0,0.0,0.032705717796499265,0.032705717796499265,0.0,0.0
Alsea (17100205),1996-12-01,8.652282998731156,0.1757654620044804,0.1757654620044804,0.0,0.0,0.020314345015096723,0.020314345015096723,0.0,0.0
Alsea (17100205),1997-01-01,8.652282998731156,0.2023937456858005,0.2023937456858005,0.0,0.0,0.023391947040507257,0.023391947040507257,0.0,0.0
Alsea (17100205),1997-02-01,8.652282998731156,0.3873477832603271,0.3873477832603271,0.0,0.0,0.04476827483765049,0.04476827483765049,0.0,0.0
Alsea (17100205),1997-03-01,8.652282998731156,1.0286874836226896,1.0286874836226896,0.0,0.0,0.11889202927984961,0.11889202927984961,0.0,0.0
Alsea (17100205),1997-04-01,8.652282998731156,1.5603626884896933,1.5603626884896933,0.0,0.0,0.18034115258579939,0.18034115258579939,0.0,0.0
Alsea (17100205),1997-05-01,8.652282998731156,3.2360084035690333,3.2360084035690333,0.0,0.0,0.37400630608633456,0.37400630608633456,0.0,0.0
Alsea (17100205),1997-06-01,8.652282998731156,3.246226328347192,3.246226328347192,0.0,0.0,0.3751872573774166,0.3751872573774166,0.0,0.0
Alsea (17100205),1997-07-01,8.652282998731156,3.834182835055441,3.834182835055441,0.0,0.0,0.44314117275379433,0.44314117275379433,0.0,0.0
Alsea (17100205),1997-08-01,8.652282998731156,2.719546734914804,1.854249265441161,0.8652974694736428,1.7305949389472857,0.3143155090180963,0.21430751464244568,0.10000799437565061,0.20001598875130122
Alsea (17100205),1997-09-01,8.652282998731156,1.6039834035430478,1.6039834035430478,0.0,0.0,0.18538267920481444,0.18538267920481444,0.0,0.0
Alsea (17100205),1997-10-01,8.652282998731156,0.7639874754529163,0.7639874754529163,0.0,0.0,0.08829894671324943,0.08829894671324943,0.0,0.0
Alsea (17100205),1997-11-01,22.64098482824663,1.0642892435556246,1.0642892435556246,0.0,0.0,0.047007197417836245,0.047007197417836245,0.0,0.0
Alsea (17100205),1997-12-01,22.64098482824663,0.5607648747222034,0.5607648747222034,0.0,0.0,0.02476768916971313,0.02476768916971313,0.0,0.0
Alsea (17100205),1998-01-01,22.64098482824663,0.9452002694267889,0.9452002694267889,0.0,0.0,0.04174731252182847,0.04174731252182847,0.0,0.0
Alsea (17100205),1998-02-01,22.64098482824663,2.1060976756174945,2.1060976756174945,0.0,0.0,0.09302146932186234,0.09302146932186234,0.0,0.0
Alsea (17100205),1998-03-01,22.64098482824663,3.3937707945077262,3.3937707945077262,0.0,0.0,0.14989501650448073,0.14989501650448073,0.0,0.0
Alsea (17100205),1998-04-01,22.64098482824663,6.573569432825385,6.573569432825385,0.0,0.0,0.2903393771380597,0.2903393771380597,0.0,0.0
Alsea (17100205),1998-05-01,22.64098482824663,6.721216410662772,6.721216410662772,0.0,0.0,0.2968606030899089,0.2968606030899089,0.0,0.0
Alsea (17100205),1998-06-01,22.64098482824663,8.714871134561463,8.714871134561463,0.0,0.0,0.384915726973541,0.384915726973541,0.0,0.0
Alsea (17100205),1998-07-01,22.64098482824663,8.816062367165609,5.562223804047308,3.2538385631183,6.5076771262366,0.3893851099695448,0.2456705768870947,0.14371453308245005,0.2874290661649001
Alsea (17100205),1998-08-01,22.64098482824663,6.172416317230716,0.0,6.172416317230716,12.344832634461431,0.2726213706715655,0.0,0.2726213706715655,0.545242741343131
Alsea (17100205),1998-09-01,22.64098482824663,3.747239280716743,2.889548258785021,0.8576910219317222,1.7153820438634444,0.16550690304079577,0.12762467183759843,0.03788223120319734,0.07576446240639469
Alsea (17100205),1998-10-01,22.64098482824663,1.8243611082539104,1.8243611082539104,0.0,0.0,0.0805778159427879,0.0805778159427879,0.0,0.0
Alsea (17100205),1998-11-01,8.652282998731156,0.2697507633119657,0.2697507633119657,0.0,0.0,0.03117683082621364,0.03117683082621364,0.0,0.0
Alsea (17100205),1998-12-01,8.652282998731156,0.0581459761011801,0.0581459761011801,0.0,0.0,0.00672030446874046,0.00672030446874046,0.0,0.0
Alsea (17100205),1999-01-01,8.652282998731156,0.2004575186271639,0.2004575186271639,0.0,0.0,0.02316816482500176,0.02316816482500176,0.0,0.0
Alsea (17100205),1999-02-01,8.652282998731156,0.6496561884088679,0.6496561884088679,0.0,0.0,0.07508494445964596,0.07508494445964596,0.0,0.0
Alsea (17100205),1999-03-01,8.652282998731156,1.1668040898685066,1.1668040898685066,0.0,0.0,0.13485505386724136,0.13485505386724136,0.0,0.0
Alsea (17100205),1999-04-01,8.652282998731156,1.8356809239074483,1.8356809239074483,0.0,0.0,0.21216145197477337,0.21216145197477337,0.0,0.0
Alsea (17100205),1999-05-01,8.652282998731156,2.737989241560172,2.737989241560172,0.0,0.0,0.31644702813831843,0.31644702813831843,0.0,0.0
Alsea (17100205),1999-06-01,8.652282998731156,2.6331140791858982,2.6331140791858982,0.0,0.0,0.3043259310371656,0.3043259310371656,0.0,0.0
Alsea (17100205),1999-07-01,8.652282998731156,3.2596793506365667,2.229672464325068,1.0300068863114986,2.0600137726229972,0.3767421096968966,0.2576975885615445,0.11904452113535209,0.23808904227070418
Alsea (17100205),1999-08-01,8.652282998731156,1.6522484441901533,0.7267009383302613,0.925547505859892,1.851095011719784,0.19096098040626422,0.0839895017808399,0.1069714786254243,0.2139429572508486
Alsea (17100205),1999-09-01,8.652282998731156,1.6619292284093177,0.17599788556602092,1.4859313428432968,2.9718626856865935,0.19207985090790916,0.020341207701115502,0.17173864320679366,0.3434772864135873
Alsea (17100205),1999-10-01,8.652282998731156,0.8881282153671433,0.8881282153671433,0.0,0.0,0.10264669053212729,0.10264669053212729,0.0,0.0
Alsea (17100205),1999-11-01,22.64098482824663,0.8412686314841058,0.8412686314841058,0.0,0.0,0.0371568921522596,0.0371568921522596,0.0,0.0
Alsea (17100205),1999-12-01,22.64098482824663,0.7312375020457271,0.7312375020457271,0.0,0.0,0.03229707133293264,0.03229707133293264,0.0,0.0
Alsea (17100205),2000-01-01,22.64098482824663,0.5920939115091495,0.5920939115091495,0.0,0.0,0.026151420355640182,0.026151420355640182,0.0,0.0
Alsea (17100205),2000-02-01,22.64098482824663,0.6602783108348474,0.6602783108348474,0.0,0.0,0.029162967770337087,0.029162967770337087,0.0,0.0
Alsea (17100205),2000-03-01,22.64098482824663,2.8141515867970526,2.8141515867970526,0.0,0.0,0.12429457499950045,0.12429457499950045,0.0,0.0
Alsea (17100205),2000-04-01,22.64098482824663,5.5190341661937286,5.5190341661937286,0.0,0.0,0.2437629903496179,0.2437629903496179,0.0,0.0
Alsea (17100205),2000-05-01,22.64098482824663,8.169298543624825,8.169298543624825,0.0,0.0,0.3608190458850051,0.3608190458850051,0.0,0.0
Alsea (17100205),2000-06-01,22.64098482824663,9.58614628094037,9.58614628094037,0.0,0.0,0.42339793757472977,0.42339793757472977,0.0,0.0
Alsea (17100205),2000-07-01,22.64098482824663,7.375335289686492,3.772332589253412,3.6030027004330805,7.206005400866161,0.32575152298521526,0.16661521651421687,0.15913630647099838,0.31827261294199677
Alsea (17100205),2000-08-01,22.64098482824663,6.580893883528185,0.0,6.580893883528185,13.16178776705637,0.29066288120638367,0.0,0.29066288120638367,0.5813257624127673
Alsea (17100205),2000-09-01,22.64098482824663,4.272891436712239,3.5068755859626743,0.7660158507495649,1.5320317014991298,0.1887237445334723,0.15489059387503043,0.03383315065844187,0.06766630131688374
Alsea (17100205),2000-10-01,22.64098482824663,1.784347390504657,1.784347390504657,0.0,0.0,0.07881050246005757,0.07881050246005757,0.0,0.0
Alsea (17100205),2000-11-01,22.64098482824663,0.7829133046345114,0.7829133046345114,0.0,0.0,0.03457947216402697,0.03457947216402697,0.0,0.0
Alsea (17100205),2000-12-01,22.64098482824663,0.4549353491605477,0.4549353491605477,0.0,0.0,0.02009344348806663,0.02009344348806663,0.0,0.0
Alsea (17100205),2001-01-01,22.64098482824663,0.3950916884842015,0.3950916884842015,0.0,0.0,0.017450287232704195,0.017450287232704195,0.0,0.0
Alsea (17100205),2001-02-01,22.64098482824663,1.3845505234621887,1.3845505234621887,0.0,0.0,0.061152398359228595,0.061152398359228595,0.0,0.0
Alsea (17100205),2001-03-01,22.64098482824663,2.676777835598372,2.676777835598372,0.0,0.0,0.11822709373749744,0.11822709373749744,0.0,0.0
Alsea (17100205),2001-04-01,22.64098482824663,4.296396091333622,4.296396091333622,0.0,0.0,0.18976189083318887,0.18976189083318887,0.0,0.0
