HUC8_all,Year,ACRES FTR GEOM,ET VOLUME,EFF VOLUME,CU VOLUME,AW VOLUME,ET RATE,EFF RATE,CU RATE,AW RATE
Applegate (17100309),2012,1178.6546906027966,3247.3496730687552,1635.3921778030658,962.5251792726891,1484.0049419489774,2.7551323546746085,1.3875074615506608,0.8166303387639574,1.2590667595697738
Applegate (17100309),2013,1103.3121914246753,2977.5078416760575,1067.754723214933,1154.0590386882045,1786.060227480225,2.698699302716203,0.9677720698764073,1.045995002736262,1.6188167241893128
Applegate (17100309),2014,953.2650807348552,2650.9733803922736,1219.9508538979144,874.7250192836344,1363.3544267373213,2.780940405735501,1.2797603505600728,0.9176094215150777,1.4301944488371854
Applegate (17100309),2015,900.4478712392644,2447.917897131965,897.0786139913827,927.7341702692228,1464.0432092764127,2.718555926800022,0.9962582428639154,1.0303030301936358,1.6259055699265366
Applegate (17100309),2016,1112.367316278392,2876.3048369635767,1214.3022240162652,1015.071751562752,1576.7786100373967,2.5857509429409773,1.0916378126596826,0.9125328807383891,1.4174981473860353
Applegate (17100309),2017,1070.1983126584964,2621.98711232928,1450.43929344759,705.6977641890702,1093.6700683171882,2.4500011645654354,1.3552995517667477,0.6594084066868273,1.0219321553594916
Applegate (17100309),2018,1328.5755566580444,3298.868815684401,1564.2042548562222,1043.0780677205512,1591.429874034145,2.483011823567277,1.1773543830588666,0.7851100846265411,1.1978467209176238
Applegate (17100309),2019,1317.1077526463864,3122.7067189494546,1705.268816938188,858.6561748537736,1284.0651039389413,2.370881738927727,1.2947071441284075,0.6519255339045167,0.9749127217260285
Applegate (17100309),2020,1086.122365232,2790.0997364236136,751.4016430356407,1245.8945990270838,1819.8977842591885,2.5688631647205216,0.691820431186074,1.1471033457274917,1.675591850896516
Applegate (17100309),2021,1058.968439453,2753.804036846651,988.3176093169609,1090.3468661146917,1590.9806509256196,2.600459026209603,0.9332833467893216,1.0296311254355228,1.502387221046385
Applegate (17100309),2022,1384.8292564229996,3388.821818340777,1623.0992757064537,1074.1058117325754,1650.4680910399875,2.447104437332636,1.17205732632982,0.7756232811740129,1.191820640259385
Applegate (17100309),2023,1445.5739114311762,3493.767097757043,1683.5921637890763,1093.2615727519153,1610.2613073354494,2.4168719912066434,1.1646531183744542,0.7562820303456794,1.1139252684362753
Applegate (17100309),2024,1426.9492301587272,3685.227374518612,1821.9987047671168,1088.495633938904,1635.9273660347194,2.5825917955810413,1.2768490050374435,0.7628131477514618,1.146450995914372
Beaver-South Fork (17070303),1985,3794.6412385000003,7889.044844208465,2523.1482120625355,4629.457303717172,6510.313817041492,2.078996233996276,0.6649240477500111,1.2199986804410448,1.7156599024404693
Beaver-South Fork (17070303),1986,3483.0406244763763,6969.393591822672,2486.5208902180266,3759.268365976827,5498.590999560386,2.0009509917417105,0.7138937377716742,1.0793064943197377,1.5786755287664835
Beaver-South Fork (17070303),1987,3431.0013655327475,8447.972485926644,2580.1294542226324,4920.184505697352,7084.3080851950035,2.462246902841115,0.7520047879147386,1.4340374664739812,2.064793140673959
Beaver-South Fork (17070303),1988,3230.843025839036,6958.20209692182,2060.6366131528634,4384.114167072673,5955.241663236127,2.1536800275571437,0.6378015263114571,1.3569567236817819,1.843246984025037
Beaver-South Fork (17070303),1989,3855.9333657833267,8230.125370731723,3212.4384793410363,4609.314035836441,6215.291152349246,2.1344054966727324,0.8331156621759812,1.195382180806972,1.6118772195345288
Beaver-South Fork (17070303),1990,3630.237966276053,7976.594892273986,2217.078394718898,5197.980163499212,6953.4880682048815,2.197265018539951,0.6107253616195323,1.4318565922639417,1.9154358840387158
Beaver-South Fork (17070303),1991,5125.96220623716,9547.880608274216,4272.932861565017,4689.713433224084,6329.343000861544,1.8626513860473963,0.8335864935496022,0.9148942665862307,1.2347619327275057
Beaver-South Fork (17070303),1992,3756.1751140436945,8108.421163130968,3207.565200324734,4440.478002728739,5922.239725865441,2.158690933448489,0.8539445321205068,1.182180773768122,1.576667632912854
Beaver-South Fork (17070303),1993,6604.9035586508035,12292.532557087789,6785.7122912983905,5077.834965251338,6995.14804160326,1.8611221871646537,1.027374923954911,0.7687977455175132,1.0590840546704625
Beaver-South Fork (17070303),1994,4851.247816153084,10646.252684252637,3024.044299248035,7036.867861947599,9136.86156258175,2.1945390315464945,0.6233539109626489,1.4505273959654477,1.883404416521242
Beaver-South Fork (17070303),1995,7395.29827632876,15655.942617197245,7254.613343681341,7597.9566804907045,10784.494833997594,2.1170130036958166,0.9809764356499682,1.0274036822572288,1.458290718106279
Beaver-South Fork (17070303),1996,6866.030862401139,13410.772915191726,6013.829885272721,6841.883712717195,9556.352642614525,1.9532060347456417,0.8758815691034643,0.9964830991634227,1.3918307147359001
Beaver-South Fork (17070303),1997,5428.925323545123,11774.780126086212,4985.013856566357,6414.128713042756,8193.413443070876,2.1688970513223427,0.9182321655717878,1.1814730044682746,1.5092146151902721
Beaver-South Fork (17070303),1998,5886.230088220115,11705.886067927064,6094.236061603366,5458.455012802687,7449.519407435875,1.988689856238138,1.0353377238513874,0.9273261376116577,1.2655841337810274
Beaver-South Fork (17070303),1999,6832.359696224053,12981.143645491291,4556.893327994113,7819.635126539259,10831.476529116608,1.8999502694018588,0.6669574686637926,1.1444999201170323,1.5853200081229173
Beaver-South Fork (17070303),2000,6999.780022197007,15276.023334578129,5005.77003351822,9378.223900053765,13198.498612667916,2.182357629259251,0.7151324781128006,1.339788374822419,1.8855590562580749
Beaver-South Fork (17070303),2001,5996.652083257166,12909.011770646783,3700.712742595661,8336.237332715877,10981.097050403094,2.152703140255399,0.6171298069681519,1.3901485723994065,1.8312046285064043
Beaver-South Fork (17070303),2002,6370.041911134355,13744.656198694376,3478.6002834750625,9325.344544858604,12179.714467143716,2.1577026321710298,0.5460875033482481,1.4639377063687136,1.9120305073432076
Beaver-South Fork (17070303),2003,7954.869542821589,16739.385190945024,6851.410649643239,9095.341573224598,12473.294661736261,2.1042941183178185,0.8612851050242424,1.143367785513486,1.5680074443196952
Beaver-South Fork (17070303),2004,8817.801621501587,19206.83288257628,9720.800660183906,8830.65941224092,12334.04507085458,2.1781883633832013,1.1024063680997789,1.001458162849568,1.398766449993486
Beaver-South Fork (17070303),2005,9394.697714352844,21190.87373939561,8608.582667727465,11637.687823549006,16449.786794847405,2.2556206046971625,0.9163235400938571,1.2387506418401746,1.7509649905729354
Beaver-South Fork (17070303),2006,9151.467068948168,20710.87231827927,7759.697540511241,12290.769277804822,16796.515384734314,2.263120455140281,0.8479184246688338,1.3430381364217128,1.8353904634292517
Beaver-South Fork (17070303),2007,9472.65998814693,22209.290067921447,7208.016372677658,14132.266921545932,19051.73735610416,2.344567428337106,0.7609284384425279,1.4919005790590536,2.01123416019824
Beaver-South Fork (17070303),2008,10196.08000387308,21879.063129709466,7557.143154531909,13320.216205313776,17981.663539949033,2.1458308606247196,0.7411812335388949,1.3064056186548128,1.7635859598118615
Beaver-South Fork (17070303),2009,10285.778715399802,24859.790474005218,10329.895999734197,13615.139288645134,18357.477781870366,2.416908934350814,1.0042891535541536,1.32368580594298,1.78474360471956
Beaver-South Fork (17070303),2010,10888.170603721015,23934.56385909185,9819.860489749175,13427.099594157458,18253.127712634105,2.1982171964601886,0.9018834152353613,1.2331823299654001,1.6764182319476264
Beaver-South Fork (17070303),2011,11580.017805980915,25450.88833830188,9556.710098924059,15012.52971437108,20372.506663147877,2.1978280832311725,0.8252759416300858,1.2964168074609799,1.759281117221233
Beaver-South Fork (17070303),2012,11644.645272818942,25514.14696581525,8555.1683829578,16286.526328401453,21051.42002326701,2.191062618744656,0.7346869039392181,1.3986279484543545,1.807819777250361
Beaver-South Fork (17070303),2013,12230.546429106893,26838.819646903165,10992.728982942253,15271.735459654854,19435.515488691075,2.194408876371275,0.8987929563622099,1.2486552050781952,1.5890962518598042
Beaver-South Fork (17070303),2014,11412.325200977584,26623.139722547196,8219.14868012349,17788.119288207145,21848.179624756358,2.3328409639314036,0.720199305170469,1.5586761658950454,1.9144371755972074
Beaver-South Fork (17070303),2015,10919.795024516849,27200.12396421573,8461.00199379462,18346.009951537046,22290.030117998296,2.4909005986968342,0.7748315764900524,1.6800690773358884,2.041249864851243
Beaver-South Fork (17070303),2016,12687.37426710405,29317.168086381407,9525.34851108965,19135.074806257187,24472.5650409128,2.310735654925484,0.7507738252655688,1.5081981821779151,1.9288912367285882
Beaver-South Fork (17070303),2017,11856.433123865916,28557.52570396647,8131.344857175333,19926.012882902865,24295.192778063138,2.4086101954628143,0.685817123263461,1.6806077067810237,2.0491148159187214
Beaver-South Fork (17070303),2018,12113.550485913967,28103.972827549325,7335.634113884797,20136.02733571813,24559.438255492027,2.3200442232217173,0.6055725876913555,1.6622729528500302,2.027435167257572
Beaver-South Fork (17070303),2019,14027.854903137759,31431.904141020445,13931.150013059727,16815.90190120187,21538.53311703875,2.2406778768427196,0.9931062239561373,1.1987507724677475,1.5354117408372252
Beaver-South Fork (17070303),2020,12159.277089128002,28303.443081802157,7535.319608003902,20087.92890450252,24565.587487183122,2.327724162739014,0.61971773097773,1.6520660527149087,2.0203164470318717
